SEX ,BT ,SPINFINE ,yWool ,yearlingAGE ,AdultAge   ,Dag  ,CCov ,BDWR ,Pregnancy ,BCS ,Weight  ,DryWt ,Rain ,Temp ,AdultWool
2,2,21.9,3.18,323,367,1,5,1,2,3,47.8,0.99,1.07,10.15,4.41
2,2,14.2,2.56,323,366,1,5,3,0,2.5,22.2,0.99,1.07,10.15,5.6
2,1,12.8,4.6,460,368,2,3,1,0,3,36,0.66,1.42,9.01,4
2,2,23.2,2.6,329,359,3,3,2,0,3,41.9,0.71,2.56,8.67,4.8
1,2,15.8,2.3,308,364,2,4,3,2,3,36,1.15,0.98,11.57,5
2,1,13.8,2.55,367,355,2,4,2,0,2.7,30,1.34,1.83,8.27,3.9
2,1,17.7,2.8,282,353,1,2,2,2,3,44.7,2.39,2.98,10.05,5.3
2,2,22.6,3.13,327,349,1,3,2,0,2.5,35.4,1.18,1.52,10.82,4.555
2,1,17.3,2.1,372,274,2,3,2,1,3,43.3,0.93,1.58,6.09,2.8
2,2,18.2,2.6,326,368,2,3,1,1,4,53.6,1.02,1.07,12.31,4
2,2,15.7,5.3,477,363,2,1,2,1,2.5,38.2,1.67,1.09,9.02,5
2,2,15.2,2.9,396,281,3,2,2,1,3.5,51.3,0.93,1.58,6.15,2.5
2,2,19.5,3.24,312,365,1,3,4,1,3,44.3,2.46,3.13,10.22,5.01
2,1,25.6,4.7,425,372,1,1,1,1,2.5,39.9,1.89,1.22,9.11,4.8
2,1,18.3,3.3,298,331,4,5,3,1,3,36,2.95,2.16,9.49,6.5
2,2,23.3,2.4,322,371,2,3,3,1,2.5,32.2,2.15,2.51,8.28,4
1,2,14.3,3.6,320,343,4,4,1,1,2.5,40.3,1.98,1.28,9.8,6.6
2,2,22.4,1.7,323,371,4,3,2,2,3,27.6,2.15,2.51,8.28,3.5
2,2,23.7,3.2,396,274,1,2,1,2,4,60.9,0.93,1.58,6.15,3
2,1,23.2,5.5,301,370,2,4,3,0,3,42.3,1.68,2.1,13.38,8.9
2,3,20,2.57,278,374,1,3,2,1,4,34.6,1.76,2.76,11.06,5.2
1,2,18.2,3.1,289,379,1,3,3,2,2,44.5,0.99,1.09,11.11,5.9
2,1,14.9,2.4,297,373,2,4,5,1,3,44.5,1.8,2.54,8.43,4
2,2,16.3,4.2,420,359,1,1,1,2,2.5,55,1.91,1.57,9.96,3.3
2,1,16.8,3,333,359,3,3,4,1,3.5,52.1,0.71,2.56,8.67,4
2,2,17.4,3.1,304,354,1,3,2,2,3,42.6,0.86,1.53,13.78,6.4
2,2,22.2,3.3,301,331,3,5,2,1,3,32.5,2.95,2.16,9.49,5.8
2,2,17.6,4,416,359,2,2,1,1,2.5,53.8,1.91,1.57,9.96,3.5
2,1,17.1,2.4,376,279,2,2,3,0,3,42.7,0.93,1.58,6.09,2.7
2,2,37.4,4.1,421,359,1,1,1,1,3,76.6,1.91,1.57,9.96,3.3
2,2,18.8,4.8,421,359,2,2,1,1,2.5,55.6,1.91,1.57,9.96,4.5
2,1,23,2.42,317,362,1,3,1,1,3,50,0.93,1.04,10.75,4.9578
2,2,15.1,1.6,338,351,3,3,2,1,2.5,24,2.1,2.15,8.28,3.6
2,3,16.7,3.5,423,372,1,1,1,0,2.5,42.6,1.89,1.22,9.11,4.2
2,1,17.1,4.7,304,352,1,4,3,2,3,49.8,1.53,2.27,12.85,5.6
2,2,17.2,4.5,477,363,3,4,2,1,2.5,38.2,1.67,1.09,9.02,5
2,2,17,3,290,379,1,3,2,1,2.5,40.5,0.99,1.09,11.11,6.8
2,1,14.7,2.6,374,273,1,2,2,0,1.5,29.8,0.96,1.18,6.14,3.3
2,1,22.6,2.4,323,361,1,4,2,1,2.5,37,2.15,2.23,8.8,2.8
2,2,21.8,1.7,325,361,1,4,1,0,3,27.4,2.15,2.23,8.8,2.5
2,2,16,2.3,327,360,1,4,2,1,3.5,25.4,0.96,2.13,9.32,3.9
1,2,16.4,6.5,463,219,1,5,1,1,2.5,50,1.49,0.84,8.76,2.5
2,1,17,5,421,359,3,2,2,2,2.5,56.2,1.91,1.57,9.96,3.9
2,2,26.5,5.6,465,366,1,5,1,2,2.5,60,1.49,0.84,8.76,3.7
2,3,21.3,1.2,327,361,3,4,1,0,3,24,2.15,2.23,8.8,3
2,3,15.8,2.8,339,349,2,5,3,1,3,34.8,1.43,1.08,11.78,6
1,2,17.5,4,300,370,1,3,2,1,3,45.5,1.68,2.1,13.38,6.4
2,1,18.3,1.9,326,372,2,3,2,0,2,24.8,0.96,2.13,9.32,3.7
2,1,22.5,2.8,317,371,3,3,2,1,3,36.2,2.15,2.51,8.28,3.5
2,2,24.7,3.7,424,372,1,1,1,1,2.5,45.8,1.89,1.22,9.11,3.9
2,3,16.7,3.1,311,370,1,2,3,1,3,44.1,1.91,2.19,10.11,6.1129
2,1,17.6,3.2,304,300,2,4,3,0,2.5,39.7,1.69,0.81,9.98,2.7
1,2,15.5,3.7,306,388,1,4,3,2,3.5,35.6,1.02,0.84,11.96,9.3
1,2,17.6,3.2,354,346,4,4,2,2,3.3,47.3,1.32,1.84,8.56,4.3
2,2,27.8,3.6,442,371,1,4,1,0,3,41.7,0.89,1.14,7.35,5.6
2,1,14,2.2,395,279,2,2,2,1,3,43.5,0.93,1.58,6.09,1.8
2,3,15,3.5,297,370,2,4,3,1,3,43.9,1.68,2.17,13.4,6.1
2,3,18.5,2.5,299,370,1,2,2,1,3.5,49.5,1.68,2.1,13.38,3.5
2,2,16.3,5.8,460,368,2,3,1,0,3,45.4,0.66,1.42,9.01,5.1
2,1,12.8,5.1,456,368,4,3,3,0,2.5,45,0.66,1.42,9.01,4.6
2,1,16.8,4.6,412,359,1,1,2,1,2.5,60.8,1.91,1.57,9.96,3.3
1,2,18.6,5.9,302,370,2,3,3,2,3,45.7,1.68,2.1,13.38,10
2,2,15.9,2.82,323,366,1,5,3,0,2.5,20.6,0.99,1.07,10.15,4.07
2,1,13.4,2,373,273,1,2,3,2,2.5,26,0.96,1.18,6.14,2.9
2,3,23.7,3.42,314,369,1,3,1,1,4,56.7,2.47,3.12,10.22,5.043
1,3,21.3,4.2,457,368,2,2,3,2,3,35.6,0.66,1.42,9.01,4.7
1,3,16.5,4.9,461,219,2,5,1,1,2.5,52.8,1.49,0.84,8.76,2
2,2,19.1,3.68,283,354,2,1,2,1,3,54,1.05,1.7,11.9,6.77
2,2,15.4,4,422,359,2,2,1,1,2.5,50.4,1.91,1.57,9.96,3.2
2,1,23,2.3,323,371,3,3,2,1,3,42.8,2.15,2.51,8.28,2.9
2,1,16.7,3.1,317,343,3,5,2,2,2.5,40.2,1.98,1.28,9.8,6.2
2,2,15.7,1.26,285,354,1,2,2,0,3,30,1.05,1.7,11.9,4.33
2,1,24.5,3.8,290,361,2,2,1,3,3.5,52.4,1.29,1.54,11.22,5.49
2,2,13.9,1.9,326,375,3,5,4,1,1.5,21.4,2.17,2.52,8.19,3.2
2,2,22.5,5.7,300,370,2,4,1,1,3.3,46.7,1.68,2.1,13.38,7.6
2,1,19,4.1,306,354,4,4,2,0,3.5,43.4,0.86,1.53,13.78,8
2,1,22.9,2.6,333,359,1,3,1,1,3.5,48.9,0.71,2.56,8.67,4.6
2,2,17.6,1.8,333,359,2,3,2,1,3.5,49.7,0.71,2.56,8.67,3.8
2,1,16.6,4.2,417,359,2,2,1,2,3,63.8,1.91,1.57,9.96,3.1
2,1,15.5,2.8,295,373,1,2,3,1,3,44.1,1.8,2.54,8.43,4.8
1,2,16,3.2,306,364,2,4,4,0,3,33.8,1.15,0.98,11.57,8.5
2,2,14.8,2.4,321,375,3,4,3,1,1.5,21.6,2.17,2.52,8.19,3.4
2,1,16.2,2.8,342,348,2,4,3,1,3,29.4,1.42,1.05,11.78,5.7
1,1,16.7,4.3,307,364,2,4,3,2,3,38.6,1.15,0.98,11.57,7.5
2,1,16.8,4.4,420,359,2,2,2,1,2.5,53.2,1.91,1.57,9.96,4.3
2,1,13.6,5.4,463,368,2,3,1,1,3.5,55.8,0.66,1.42,9.01,4.8
2,2,23.9,3.1,334,359,1,2,2,0,3.5,47.9,0.71,2.56,8.67,5.6
1,1,16.1,4.8,463,219,2,5,2,2,2.5,43.8,1.49,0.84,8.76,2.1
2,2,21.7,1.3,324,372,3,3,2,0,2.5,24.6,0.96,2.13,9.32,3.5
2,2,17.8,3.8,414,359,2,2,1,1,2.5,47.4,1.91,1.57,9.96,3.6
2,1,22.2,3.2,398,270,1,2,1,1,3.5,37,0.96,1.18,6.14,2.8
2,2,16.6,2.6,326,375,2,3,2,1,2.5,34,2.17,2.52,8.19,3.4
2,2,17,3.7,294,361,2,3,2,1,3.5,37.8,1.29,1.54,11.22,7.49
2,2,19.6,4.5,475,363,1,4,2,1,2.5,46.2,1.67,1.09,9.02,3.8
2,2,15.3,1.5,321,359,1,3,2,1,3,21.6,0.96,2.17,9.29,3.1
2,2,25.5,3.6,307,387,3,4,1,2,4.5,52,1.02,0.82,11.95,5.3
2,2,15,2.7,308,364,2,3,1,1,3,40.6,1.15,0.98,11.57,5
1,1,15.5,5.2,461,219,2,5,1,1,2.5,51,1.49,0.84,8.76,2.1
2,1,15.4,3.1,352,346,4,4,2,0,3.3,46.4,1.32,1.84,8.56,3.75
2,3,24.7,4,440,371,1,4,3,0,3.3,46.5,0.89,1.14,7.35,6
2,1,16.7,4.05,402,321,3,4,3,0,2.7,40.7,0.97,1.41,7.21,3.75
2,1,13.7,1.6,322,359,1,3,2,1,3,19.8,0.96,2.17,9.29,3.7
2,2,18.2,4.4,300,365,1,3,3,3,3.3,55,0.81,1.84,14.3,8.5
1,1,16,2.95,353,346,2,4,1,3,3.3,47.3,1.32,1.84,8.56,3.8
2,2,14.7,2.5,307,364,2,4,5,1,3,41.4,1.15,0.98,11.57,5.8
2,1,16.5,2.2,394,274,1,2,4,1,3,44.5,0.93,1.58,6.09,3.5
2,1,12.8,4.9,461,368,2,3,2,0,3,50.6,0.66,1.42,9.01,4.9
1,1,14.9,3,321,375,5,3,3,2,2,27,2.17,2.52,8.19,4
2,2,18.5,2.2,298,331,2,5,3,1,3.3,27.5,2.95,2.16,9.49,4.3
1,2,20,7.3,461,219,2,5,1,1,2.5,48.8,1.49,0.84,8.76,2.6
2,2,27.5,2.9,338,349,1,4,1,1,3.7,55.1,3.62,2.63,9.14,4.05
2,3,15.8,3.2,344,348,2,3,2,2,3.5,45.6,1.42,1.05,11.78,6.2
1,1,16.4,3.3,339,352,2,3,3,2,3,28,2.1,2.15,8.28,4.2
2,2,18.6,0.9,330,361,1,2,1,0,1,20.2,2.15,2.23,8.8,2.5
2,2,20.3,3.43,324,367,1,4,3,2,2,40.8,0.99,1.07,10.15,3.95
2,2,22.5,2.4,399,273,1,1,2,2,2.5,31,0.96,1.18,6.14,3.8
1,2,17.7,4,437,371,1,4,3,0,2.3,39.5,0.89,1.14,7.35,5.8
2,2,18.2,4.8,461,368,3,3,2,0,2.5,46.2,0.66,1.42,9.01,5.4
2,2,17.4,5,422,372,1,1,1,1,2.5,41,1.89,1.22,9.11,5.2
1,1,15.1,3.15,367,355,2,4,3,2,2,39.2,1.34,1.83,8.27,4.55
2,2,16.5,3.05,369,355,3,3,2,0,3,30,1.34,1.83,8.27,5
2,1,13.6,2.3,335,352,2,4,1,0,2.5,31.8,2.1,2.15,8.28,4.2
2,2,19.7,5.5,331,374,2,5,4,2,3,45.3,1.51,1.63,11.56,7.6
1,2,15.8,3.29,278,374,1,3,2,1,3,48.6,1.76,2.76,11.06,6.3
2,1,16,1.5,327,372,2,4,2,0,1.5,18,0.96,2.13,9.32,3.2
1,2,16.6,3.5,285,379,1,3,3,2,2,42,0.99,1.09,11.11,8.3
2,1,15.9,2.45,318,362,1,4,3,1,3,39.6,0.93,1.04,10.75,6.441
1,1,18.8,4.5,356,299,1,2,3,1,3,45.9,1.61,1.19,10.43,6.2
2,1,17.6,3.2,397,279,1,2,3,1,3.5,51.9,0.93,1.58,6.04,3.2
2,1,15.8,3.5,396,274,1,2,2,2,3.5,52.9,0.93,1.58,6.09,3.1
2,2,15.6,3.4,339,348,2,5,3,1,3.5,42,1.42,1.05,11.78,5.5
2,3,17.6,2.38,284,353,2,3,2,1,3,38,1.05,1.7,11.9,4.79
1,2,17.3,7.1,463,219,1,5,1,1,2.5,46.8,1.49,0.84,8.76,2.8
2,3,22.1,1.9,330,361,3,3,1,0,2,27.8,2.15,2.23,8.8,3.7
2,1,14.9,2.5,369,280,2,3,2,1,3.5,50.3,0.93,1.58,6.15,2.7
2,2,13.8,2.2,321,375,2,4,4,1,2,25,2.17,2.52,8.19,3.6
2,2,17.1,1.7,300,331,4,3,2,0,4.3,42.5,2.95,2.16,9.49,3.3
1,3,15,2.85,325,337,1,3,4,0,2.5,27.4,1.18,1.52,10.82,4.697
2,1,16,3.4,323,350,1,3,4,1,2,35.3,1.18,1.54,10.82,6.221
2,1,15.5,2.4,372,275,1,2,2,1,3.5,50.1,0.93,1.58,6.15,2.5
2,1,15.2,3.9,462,371,3,4,3,1,2.5,36.2,0.72,1.49,9.77,5
1,2,14.9,1.5,337,351,2,3,2,1,2.5,25,2.1,2.15,8.28,3.8
2,2,15.8,2.77,285,353,2,2,2,2,3,38,1.05,1.7,11.9,5.19
2,1,14.7,2.75,350,346,4,4,1,1,3,42.9,1.32,1.84,8.56,3.8
2,1,23.8,2.4,329,361,1,3,1,0,2.5,38.8,2.15,2.23,8.8,3.2
2,2,20,3.6,289,380,1,2,2,0,3,51,0.99,1.09,11.11,8.6
1,2,16.6,4.4,298,366,1,4,3,2,2.7,46.8,0.81,1.84,14.3,8.4
2,2,16.2,5.6,300,370,2,4,3,1,3.3,47.1,1.68,2.17,13.4,8
1,1,16.3,3.37,317,362,1,4,4,1,3,48,0.93,1.04,10.75,8.31
2,1,18.6,3.8,420,359,2,2,1,2,3,55.6,1.91,1.57,9.96,3.2
2,2,25.9,3.2,425,372,1,1,1,0,3,57,1.89,1.22,9.11,2.7
2,1,14.5,1.5,336,351,1,3,2,1,2.5,24.8,2.1,2.15,8.28,2.5
2,2,20.1,4.7,303,352,1,3,1,2,3.3,61.4,1.53,2.27,12.85,6
2,1,21.2,4.4,424,359,2,1,2,2,3,51.2,1.91,1.57,9.96,3.8
2,2,15.6,3.7,474,371,1,4,3,1,2.5,41.6,0.72,1.49,9.77,4
2,1,15.7,2.8,375,273,1,2,2,0,3,42.1,0.93,1.58,6.04,2.5
2,2,17.3,4.1,437,371,1,4,3,0,2.3,39.5,0.89,1.14,7.35,5.8
2,1,27.3,6.4,462,366,1,5,2,1,3,52.6,1.49,0.84,8.76,5.4
2,1,14.9,1.9,328,359,1,3,2,1,3.5,25,0.96,2.17,9.29,3.4
2,2,18.5,4.6,305,354,4,4,2,0,3,45.6,0.86,1.53,13.78,10.1
2,2,18.6,4.2,422,359,3,2,1,1,2.5,47.6,1.91,1.57,9.96,4.3
2,1,17.2,2.2,333,359,2,4,2,0,3.5,48.1,0.71,2.56,8.67,5
2,3,14.9,2.9,282,353,1,2,2,2,4,61.5,2.39,2.98,10.05,4.48
2,2,16.4,4,302,366,1,4,2,0,3.3,49.2,0.81,1.84,14.3,7.4
2,1,16.6,3.58,284,354,1,2,2,1,3,40,1.05,1.7,11.9,6
2,2,15.3,2.1,375,274,3,3,2,1,3.5,51.3,0.93,1.58,6.09,2.5
2,2,15.7,3.05,325,356,2,4,3,1,3.5,51.6,3.59,2.56,9.11,4.9
1,3,16.5,4.6,290,361,1,4,2,2,3.5,39.3,1.29,1.54,11.22,8.28
2,1,12.8,6.6,459,368,2,3,1,0,2.5,47.2,0.66,1.42,9.01,5.5
2,1,14.1,2.7,325,375,3,3,2,1,2,31.6,2.17,2.52,8.19,3.7
2,2,17.1,5,420,359,2,2,1,1,2.5,53,1.91,1.57,9.96,3.8
2,1,21.9,4.5,342,348,2,4,1,1,3.5,54.5,1.42,1.05,11.78,5.4
2,2,15.3,3.5,302,388,1,3,4,1,3,37.3,1.02,0.84,11.96,7.5
2,2,16.5,4.1,301,370,2,3,2,1,3,43,1.68,2.17,13.4,6.6
2,1,25.4,2.5,375,274,2,3,1,1,4,56.9,0.93,1.58,6.15,3.6
2,2,17.9,4,418,359,1,1,1,2,2.5,45.8,1.91,1.57,9.96,3.6
2,1,18.2,2.75,353,346,4,5,1,0,3.3,46.3,1.32,1.84,8.56,3.65
2,2,24,4.65,314,369,1,4,1,0,3.5,47.7,2.47,3.12,10.22,6.356
2,1,16.7,5.1,467,371,1,5,3,0,2.5,37.8,0.72,1.49,9.77,6.4
2,1,13.8,2.3,318,375,1,4,4,1,2.5,40.1,0.72,2.6,8.92,4.6
1,2,19.4,5.5,328,374,2,4,3,2,3.5,53.9,1.51,1.63,11.56,8.4
2,2,16.6,3.01,326,350,1,5,4,0,3,37.2,1.18,1.54,10.82,4.25
2,2,18.3,2.8,323,356,2,4,2,1,3.7,55.3,3.59,2.56,9.11,4.45
2,1,16.6,2.6,317,375,4,4,3,1,2.5,40.1,0.72,2.6,8.92,5.8
2,2,15.4,3.6,464,371,1,5,3,1,2.5,31.6,0.72,1.49,9.77,4.6
2,3,16.4,2.5,467,371,1,5,2,0,2.5,27.2,0.72,1.49,9.77,3.9
2,1,28.8,3.6,419,359,1,1,1,0,3,67.2,1.91,1.57,9.96,3.4
2,2,18.9,4.8,422,359,1,1,1,1,3,60,1.91,1.57,9.96,3.9
2,1,18.1,5,416,359,1,1,1,1,2.5,55.6,1.91,1.57,9.96,3.6
2,1,14.8,2.99,308,365,1,3,4,2,3,45.1,2.46,3.13,10.22,5.069
2,2,22.8,3.2,332,359,2,4,2,0,3,41.9,0.71,2.56,8.67,4.8
2,2,15.6,3.09,323,349,1,4,3,1,2,30.2,1.18,1.52,10.82,5.307
2,3,25.2,6.6,459,368,2,3,1,0,4,51.8,0.66,1.42,9.01,4.4
2,1,20.7,1.8,301,373,2,3,2,1,3,43.9,1.8,2.54,8.43,3.4
1,1,15.2,3.7,328,375,2,3,3,2,2.5,40.2,2.17,2.52,8.19,4.7
1,1,18.6,4.8,330,374,2,5,4,1,4,62.5,1.51,1.63,11.56,8.6
2,2,15.2,2.65,325,366,1,5,2,0,3,25.3,0.99,1.07,10.15,5.13
1,2,14.5,3,319,375,3,3,3,2,2,30.6,2.17,2.52,8.19,3.8
2,2,14.5,2.7,323,369,2,4,2,1,2.5,29.5,1.02,1.04,12.31,6.8
1,2,21,3.25,350,346,5,4,1,1,3.5,53.7,1.32,1.84,8.56,5.5
2,3,17.5,3.7,310,364,2,4,3,1,3,36.4,1.15,0.98,11.57,7.4
2,2,16.2,1.8,319,375,2,4,3,1,3,43.9,0.72,2.6,8.92,4
2,1,21.5,3.67,279,374,1,2,2,2,3,51.4,1.76,2.76,11.06,6.6
1,2,17.8,5.1,307,354,2,3,3,2,3,51.2,0.86,1.53,13.78,10.1
2,2,19.9,3.7,282,353,1,2,2,0,4,56.1,2.39,2.98,10.05,8.5
1,1,16.8,3.4,438,371,1,4,5,1,3,45.9,0.89,1.14,7.35,5
2,1,15,3.1,326,375,2,3,3,1,2.5,33,2.17,2.52,8.19,4
2,1,15.6,4,462,371,2,5,3,1,3,34.6,0.72,1.49,9.77,5.5
2,2,19.8,5.03,285,354,2,3,2,0,3.5,48,1.05,1.7,11.9,7.07
1,1,15.9,5.3,460,219,1,5,2,2,2.5,46.2,1.49,0.84,8.76,2.4
1,2,16,3,335,374,1,4,2,2,3.5,53.7,1.51,1.63,11.56,6
2,1,16.4,2.2,373,279,2,3,2,2,3.5,52.9,0.93,1.58,6.09,2.5
2,2,22.7,4.2,341,348,2,4,2,2,4,49,1.42,1.05,11.78,4.9
1,2,17.8,5.1,331,374,1,4,3,2,3,45.7,1.51,1.63,11.56,7.8
2,1,25.5,5.5,306,387,3,4,1,1,4,51.4,1.02,0.82,11.95,7.1
2,2,14.4,1.7,466,371,1,4,2,1,2,25.8,0.72,1.49,9.77,4
2,2,18.5,4.1,297,365,1,3,3,1,2.5,50.8,0.81,1.84,14.3,8.7
2,2,19.1,4,423,359,2,2,1,2,2.5,53.2,1.91,1.57,9.96,3
2,2,16.1,3.21,307,365,1,4,4,1,2.5,40.1,2.46,3.13,10.22,6.578
2,1,14.1,2,324,372,1,3,1,0,2.5,27.6,0.96,2.13,9.32,4
2,2,18.2,4.9,461,368,2,2,2,0,3,39,0.66,1.42,9.01,4.8
2,2,26.4,4.1,405,321,3,4,1,2,4,60.9,0.97,1.41,7.21,3.65
2,2,14.6,2.27,324,350,1,2,3,1,2,25.5,1.18,1.54,10.82,4.207
2,1,15.7,2.3,377,279,1,2,2,1,3,43.2,0.93,1.58,6.09,2.7
2,2,21.4,3,325,368,2,3,2,0,4,49.8,1.02,1.07,12.31,5.7
1,2,14.9,2.46,320,337,5,4,4,2,1.5,21.1,1.18,1.52,10.82,4.03
2,1,14.4,2.55,351,346,2,4,1,1,3.3,46.7,1.32,1.84,8.56,4.55
2,2,20.8,3.5,310,354,3,4,2,1,3,35.6,0.86,1.53,13.78,7.8
1,3,15,2.57,276,374,1,3,2,1,2,31.2,1.76,2.76,11.06,5.2
2,2,23.7,2.4,305,300,2,4,3,1,3.3,47.1,1.69,0.81,9.98,2.4
2,1,16.9,4.05,353,346,3,5,1,0,3.3,46.3,1.32,1.84,8.56,5.5
2,1,26,4.58,286,354,2,2,2,0,4,53,1.05,1.7,11.9,6.56
2,2,19.8,3.37,286,354,4,2,3,2,3,41,1.05,1.7,11.9,6.32
1,2,16.1,2.8,324,368,3,4,2,2,2,32,1.02,1.06,12.3,6.4
2,1,20.7,4.8,304,354,3,3,2,1,3.5,47.4,0.86,1.53,13.78,9.4
1,1,13.7,2.98,288,353,3,3,4,0,3,38,1.05,1.7,11.9,5.16
2,2,21.6,3.14,325,367,1,4,2,0,3,35.4,0.99,1.07,10.15,3.99
2,2,23.9,3.8,299,370,2,3,2,1,3.7,55.3,1.68,2.1,13.38,5.6
2,1,15.2,1.9,317,375,1,3,3,0,4,56.3,0.72,2.6,8.92,4.6
2,2,21.9,4.4,481,363,1,4,2,0,2.5,45.2,1.67,1.09,9.02,4.8
2,1,27.5,3.2,399,273,1,1,1,1,3.5,45,0.96,1.18,6.14,4
2,1,16.4,3.2,374,273,1,2,3,0,3,30,0.96,1.18,6.14,3.4
2,2,16.8,3.08,322,350,2,3,3,1,2.5,32.2,1.18,1.54,10.82,4.761
2,2,18.3,5.1,425,372,4,4,1,2,3,49.8,1.89,1.22,9.11,4.4
2,1,18.9,4.3,421,372,1,1,2,1,2.5,46,1.89,1.22,9.11,4.2
2,3,33.4,3.8,433,359,1,4,1,2,3,58,1.91,1.57,9.96,4.1
2,2,16.1,2.6,308,300,2,4,2,0,2.7,40.7,1.69,0.81,9.98,2.9
2,2,14.1,2.4,407,321,2,4,1,1,3.3,46.7,0.97,1.41,7.21,2.5
2,2,16.9,3.19,309,365,3,4,2,2,3,44.7,2.46,3.13,10.22,6.075
2,1,19.3,5.2,423,359,1,1,1,1,3,62.2,1.91,1.57,9.96,4
2,2,17,2.5,322,375,5,3,3,1,2,27,2.17,2.52,8.19,3.9
2,2,18.2,5.5,472,363,1,4,2,1,2.5,39.8,1.67,1.09,9.02,3.8
2,2,17.5,2.67,311,365,1,3,3,1,3,43.9,2.46,3.13,10.22,5.687
2,1,20.7,3,398,273,1,2,1,1,3.5,43.4,0.96,1.18,6.14,3
2,1,17.2,1.6,375,280,2,3,2,1,3,43.4,0.93,1.58,6.09,2.2
2,2,18.1,2.1,333,349,2,5,2,0,2.7,40.7,3.62,2.63,9.14,3.45
2,2,14.1,2.8,340,348,1,4,3,1,2.5,34.4,1.42,1.05,11.78,5.6
2,2,15.1,3.55,401,321,3,4,2,1,3.5,49.9,0.97,1.41,7.21,4.05
2,3,16.1,3.5,340,348,2,4,3,0,3.5,34.5,1.42,1.05,11.78,5.2
2,1,18,5.2,478,363,1,4,2,0,2.5,37.4,1.67,1.09,9.02,4.4
2,1,15.2,2.2,371,273,1,2,1,1,3,37,0.96,1.18,6.14,2.5
2,1,17.5,2.8,325,356,2,4,3,1,3.5,51.6,3.59,2.56,9.11,3.55
2,3,19.5,2.3,301,331,4,4,3,0,2.7,28,2.95,2.16,9.49,4.8
2,1,17.7,4.3,332,374,4,4,4,0,3.5,48.8,1.51,1.63,11.56,7.3
1,1,13.6,2.89,323,337,4,4,4,2,2,24.7,1.18,1.52,10.82,4.108
2,1,18.7,1.7,326,372,1,3,2,0,2,26.6,0.96,2.13,9.32,3.5
2,2,24.4,2.5,338,348,2,4,1,1,4,50,1.42,1.05,11.78,2.6
2,1,15.6,2.4,296,373,1,2,3,1,4,59.5,1.8,2.54,8.43,5
1,1,15.6,3.9,316,343,3,5,3,0,2.7,41.3,1.98,1.28,9.8,8.1
2,1,13.6,3.5,463,368,2,3,2,0,2.5,39,0.66,1.42,9.01,3.9
1,1,19.2,3.89,283,353,2,4,3,2,3,41,1.05,1.7,11.9,6.98
2,2,19.3,4,343,348,2,5,2,1,3.5,43.5,1.42,1.05,11.78,5.6
2,1,14.1,2.2,334,351,1,3,2,1,3,29.8,2.1,2.15,8.28,2.9
2,3,15.4,2.9,465,371,3,5,3,1,3,27.8,0.72,1.49,9.77,3.5
2,2,18.5,5,462,368,2,3,1,1,4,50.4,0.66,1.42,9.01,4.4
2,2,14.1,1.8,371,273,1,2,2,0,3,30.4,0.96,1.18,6.14,3.2
2,1,14.8,2.4,295,373,1,2,2,1,3.5,49.9,1.8,2.54,8.43,4.4
2,1,14.1,1.8,318,360,1,4,2,1,4.5,20.2,0.96,2.13,9.32,4.1
2,1,15.7,2.4,335,351,1,4,2,1,3,27.6,2.1,2.15,8.28,3.2
2,1,16.5,6.2,460,366,1,5,2,1,3,43.1,1.49,0.84,8.76,4.7
2,1,26.3,3.97,317,365,1,2,1,1,3,42.9,1.9,2.2,10.06,4.8153
2,2,15.7,1.7,316,375,1,3,3,2,3.5,53.1,0.72,2.6,8.92,4.4
2,2,16.2,5.9,473,363,3,4,2,1,2.5,43.4,1.67,1.09,9.02,4.8
2,2,24.8,3.6,335,349,2,4,1,1,3.3,46.7,3.62,2.63,9.14,4.55
1,2,14.7,3.25,401,357,5,4,2,2,2,74.7,0.97,1.41,7.21,4.25
2,2,15,3.4,467,371,2,4,2,2,2.5,36.4,0.72,1.49,9.77,4.3
2,1,14.6,1.9,318,375,1,4,2,1,4.5,64.7,0.72,2.6,8.92,4.4
1,2,16.8,3,307,364,1,4,4,1,2.5,38,1.15,0.98,11.57,5.5
1,1,18.1,4.2,303,354,1,3,2,1,3.5,50.2,0.86,1.53,13.78,7.3
2,2,15,4,403,321,3,4,3,1,3.5,51.7,0.97,1.41,7.21,3.7
1,1,18.1,7.2,462,219,2,5,1,1,3.5,56.2,1.49,0.84,8.76,2.5
1,1,16.1,3.6,304,364,3,4,3,2,3,45.2,1.15,0.98,11.57,7.2
2,1,15,3.27,326,350,2,2,3,1,2.5,30,1.18,1.54,10.82,5.253
1,2,17.7,3.62,324,338,4,4,3,2,2.5,27.8,1.18,1.54,10.82,5.286
2,2,17.6,3.6,305,354,3,3,2,2,3,47.2,0.86,1.53,13.78,8.1
2,1,13.6,5.3,458,368,2,2,1,0,3,40.6,0.66,1.42,9.01,4.6
2,1,16.3,4.4,298,365,1,4,3,1,2.7,42,0.81,1.84,14.3,8.8
2,1,26.5,4.34,323,365,1,2,1,2,3.5,52.3,1.9,2.2,10.06,3.9948
2,2,26.7,2.9,315,369,1,3,1,0,3.5,47.5,2.47,3.12,10.22,4.058
1,1,16.9,3.1,323,375,2,3,2,1,2.5,33.4,2.17,2.52,8.19,4.6
2,2,21.7,3.9,330,368,2,4,2,1,3.5,54,1.02,1.07,12.31,6.5
